RTlexdec,WrittenFrequency,LengthInLetters,AgeSubject
6.50932040079517,6.44888939414686,4,old
6.5504372711793,5.47227067367148,5,old
6.5365031740436,7.18083119904456,4,old
6.61975315531943,4.34380542185368,5,old
6.61931291758395,6.28599809450886,4,old
6.7250696559241,4.15888308335967,6,old
6.50308985104454,6.49526555593701,3,old
6.9837528932086,4.15888308335967,4,old
6.5231216804539,6.37331978957701,4,old
6.51373443475823,8.23695004806146,4,old
6.65587783509483,4.44265125649032,4,old
6.88163715082708,2.19722457733622,5,old
6.6550541754256,5.03043792139244,3,old
6.56719268825687,6.07993319509559,4,old
6.73525731233682,3.87120101090789,4,old
6.61629273621567,4.66343909411207,4,old
6.54467414486889,5.25749537202778,6,old
6.6759871426253,2.56494935746154,5,old
6.45047042214418,7.15617663748062,3,old
6.65049894678838,5.85507192220243,4,old
6.52335670498567,6.64768837356333,6,old
6.6033745569073,6.07993319509559,5,old
6.45430193507402,5.5834963087817,4,old
6.69958654334263,4.67282883446191,4,old
6.53253805603169,4.36944785246702,4,old
6.61065566705199,3.61091791264422,4,old
6.52887854634543,6.90875477931522,4,old
6.64437549905332,6.3491389913798,4,old
6.69485904411948,3.89182029811063,4,old
6.61303516417864,5.7037824746562,5,old
6.75442925902944,1.6094379124341,5,old
6.61602502368379,7.2115567333138,4,old
6.56657397207317,4.61512051684126,4,old
6.67773815872475,7.34148385236316,5,old
6.49007081773563,5.94542060860658,4,old
6.55941691754585,5.13579843705026,6,old
6.55146597496049,7.72312009226633,5,old
6.96476868230857,1.09861228866811,4,old
6.51756787022519,6.89871453432999,4,old
6.61792423247208,4.44265125649032,5,old
6.63129006173552,2.63905732961526,5,old
6.59441345974978,6.22059017009974,5,old
6.62886114589661,4.4188406077966,5,old
6.78752926167461,6.38519439899773,6,old
6.62442372926761,4.89783979995091,6,old
6.76706690760412,4.80402104473326,4,old
6.70605516496158,3.3322045101752,4,old
6.57633028358244,4.94875989037817,4,old
6.53499450617204,6.63725803128446,4,old
6.60218075368877,3.66356164612965,4,old
6.69835436358423,6.92559519711047,6,old
6.55112319126792,5.42934562895444,4,old
6.55701980427983,9.6985522208706,5,old
6.47140303679019,5.4553211153577,5,old
6.74590671297583,6.52941883826223,4,old
6.64319059536714,6.84268328223842,4,old
6.52697790540367,7.61184239958042,4,old
6.58593714460067,4.17438726989564,4,old
6.99091006219818,3.52636052461616,6,old
6.68903941099508,3.73766961828337,4,old
6.49208830838938,4.18965474202643,4,old
6.62940288277109,4.93447393313069,5,old
6.63699587372626,5.42053499927229,5,old
6.64231729547652,6.11589212548303,4,old
6.58226056824087,8.03527891114467,6,old
6.59818199966954,5.59471137960184,4,old
6.91955538309789,0,5,old
6.74471856840005,2.63905732961526,5,old
6.70645883222292,5.4249500174814,4,old
6.52952102282223,5.16478597392351,4,old
6.45813450082706,9.08613676851688,4,old
6.80443712073628,2.484906649788,6,old
6.66154778806938,5.24702407216049,4,old
6.57464339006313,8.24117615049496,5,old
6.70560237447958,4.56434819146784,3,old
6.56268417786556,3.80666248977032,3,old
6.58517805795244,6.8596149036542,4,old
6.50214516036046,6.69826805411541,4,old
6.58331239866101,5.34710753071747,3,old
6.64136492066464,5.25749537202778,5,old
6.65221765985692,4.11087386417331,5,old
6.78284943625692,4.9416424226093,4,old
6.5669536841997,7.10249935577465,5,old
6.76619171466035,3.87120101090789,3,old
6.68564868983677,5.99146454710798,4,old
6.7058960997751,3.29583686600433,4,old
6.67875712286613,4.66343909411207,3,old
6.74984922321596,3.25809653802148,4,old
6.61046721638512,4.59511985013459,3,old
6.45813450082706,7.96137020171951,4,old
6.55852399074195,5.96870755998537,4,old
6.78787880360911,2.83321334405622,4,old
6.53962930727913,4.96284463025991,4,old
6.60619062115492,3.76120011569356,4,old
6.94065799865785,4.30406509320417,4,old
6.51669590818157,6.53813982376767,4,old
6.5525649467476,5.3890717298165,4,old
6.76028722061874,4.58496747867057,3,old
6.63818813595553,4.90527477843843,3,old
6.82279633975495,3.49650756146648,4,old
6.64894568916608,3.3322045101752,3,old
6.73235372365335,3.43398720448515,3,old
6.75002486621616,3.09104245335832,4,old
6.56747379638696,6.67708346124714,4,old
6.6398366173713,3.2188758248682,4,old
6.62223087708416,7.37274636640433,5,old
6.69678730359806,4.55387689160054,6,old
6.55055162387171,5.05624580534831,3,old
6.8747360965249,2.89037175789616,4,old
6.84146589264092,2.19722457733622,4,old
6.60399802367368,5.57594910314632,5,old
6.52223984618159,5.10594547390058,3,old
6.89010034374342,4.66343909411207,4,old
6.64292998867328,5.4510384535657,3,old
6.76354997950074,4.04305126783455,3,old
6.76692877015714,4.23410650459726,3,old
6.6173628702183,9.18224949180966,5,old
6.74106294706038,4.11087386417331,3,old
6.69332366826995,5.13579843705026,3,old
6.49828214947643,8.65259782842244,3,old
6.94882044393407,0.693147180559945,4,old
6.58433548737184,6.71417052990947,3,old
6.59884957007873,7.32448997934853,5,old
6.75689750491817,4.07753744390572,5,old
6.69945107786457,3.09104245335832,4,old
6.97385196055699,4.18965474202643,3,old
6.57571719695082,5.8111409929767,3,old
6.96610908916221,3.25809653802148,3,old
6.70348254841818,5.23110861685459,3,old
6.54658452975315,5.54126354515843,5,old
6.72106418967024,3.73766961828337,3,old
6.74988435428412,4.21950770517611,4,old
6.55468810492242,6.93439720992856,5,old
6.83391496331291,2.77258872223978,5,old
6.57228254269401,5.66988092298052,5,old
6.64330784622548,5.12396397940326,5,old
6.71335709236272,3.98898404656427,5,old
6.78892669693257,4.12713438504509,5,old
6.53798062151535,5.84643877505772,5,old
6.91346892497471,3.2188758248682,5,old
6.62458302200818,7.38585107812521,5,old
6.62576365185872,6.1463292576689,5,old
6.83203986173436,3.29583686600433,5,old
6.57781963223303,7.37588214821501,5,old
6.57349858623005,5.4553211153577,4,old
6.54925008973725,6.23048144757848,4,old
6.66112557451261,3.87120101090789,5,old
6.81670302134755,3.2188758248682,4,old
6.8304637832519,0.693147180559945,5,old
6.68573609532964,5.90536184805457,5,old
6.54668497530098,2.89037175789616,5,old
6.67541960929901,5.7037824746562,4,old
6.73356854461668,3.09104245335832,5,old
6.61334394911239,6.42486902390539,6,old
6.86162756733835,2.94443897916644,4,old
6.66026780427841,4.40671924726425,4,old
6.71727250990748,2.99573227355399,4,old
6.62216435189437,4.81218435537242,4,old
6.54850559467094,8.02780284837031,4,old
6.5505945027603,5.87493073085203,5,old
6.54907833237273,7.38523092306657,5,old
6.66079279580737,6.02344759296103,5,old
6.65518291697712,4.30406509320417,4,old
6.54864880985199,6.23441072571837,5,old
6.72529771293934,3.68887945411394,3,old
6.85015794530155,5.76519110278484,4,old
6.58944903698655,4.67282883446191,5,old
6.61615888890848,6.65415252018322,4,old
6.57307942789384,6.19847871649231,4,old
6.66406457328022,5.51342874616498,5,old
6.6051625937946,7.83557924666997,5,old
6.69259229803387,5.18178355029209,4,old
6.64648141980666,3.93182563272433,6,old
6.66844423525575,6.0330862217988,5,old
6.84832369521271,2.19722457733622,4,old
6.54602471978683,6.75925527066369,5,old
6.79882172093753,3.52636052461616,6,old
6.81888034847296,3.73766961828337,4,old
6.52042965120176,5.59471137960184,5,old
6.55083744840598,6.59578051396131,4,old
6.5300171993545,5.06259503302697,6,old
6.65685505062288,4.26267987704132,3,old
6.5216956604979,6.53524127101366,5,old
6.94428005366451,2.07944154167984,3,old
6.77719090896102,3.2188758248682,3,old
6.74098024628944,2.19722457733622,3,old
6.5937702981093,5.89440283426485,4,old
6.55814106361398,6.27664348934164,4,old
6.66493184283858,4.70953020131233,3,old
6.81167380180445,3.49650756146648,4,old
6.64850516052459,5.06890420222023,4,old
6.52103341369111,9.53647363080222,3,old
6.50508127212445,5.90808293816893,4,old
6.50328467618959,6.26149168432104,3,old
6.67738568257619,5.36597601502185,5,old
6.60348301383645,4.89034912822175,5,old
6.79053583447842,5.39362754635236,5,old
6.71567425311974,7.95822719232231,3,old
6.55569822757459,4.72738781871234,3,old
6.9548869257144,2.07944154167984,3,old
6.558665778401,6.15485809401642,5,old
6.61704195024496,5.34710753071747,4,old
6.4831073514572,7.96866570046623,5,old
6.68664715478,7.50328963067508,4,old
6.69089196562508,1.94591014905531,4,old
6.76007859753036,5.56452040732269,3,old
6.65173981814258,4.76217393479776,4,old
6.83168384203084,2.484906649788,3,old
6.7607275042612,3.46573590279973,4,old
6.52820642475379,5.51745289646471,4,old
6.73204382722779,7.32580750259577,5,old
6.7877660614953,4.89783979995091,4,old
6.54133298358852,9.01408214944336,4,old
6.86764136704556,5.94542060860658,3,old
6.7327469154824104,2.07944154167984,4,old
6.47064469303843,6.70318811324086,4,old
6.86739151279258,2.19722457733622,4,old
6.77464665412159,3.68887945411394,3,old
6.56629261084571,5.76832099579377,5,old
6.50787454916787,7.23056315340929,3,old
6.55923272808522,4.04305126783455,4,old
6.52340076593666,9.79071071493317,3,old
6.48757746790723,6.18826412308259,4,old
6.5141643924362604,6.33859407820318,3,old
6.66572193361268,5.14749447681345,4,old
6.60452631074903,4.56434819146784,4,old
6.85565112962474,2.94443897916644,4,old
6.54850559467094,4.99043258677874,5,old
6.66840612332099,6.47850964220857,4,old
6.64192601834298,4.77068462446567,5,old
6.56049303908151,5.98645200528444,5,old
6.67954893332547,4.83628190695148,4,old
6.66933310162878,5.27811465923052,3,old
6.60782517130844,4.85203026391962,5,old
6.57795871042301,3.78418963391826,4,old
6.58392084782588,4.69134788222914,4,old
6.70382594659173,2.484906649788,4,old
6.6440501159118,3.29583686600433,4,old
6.5651663736256,6.58340922215876,4,old
6.7665257602434,1.6094379124341,5,old
6.54237109086632,7.63094658089046,5,old
6.85220028485982,3.52636052461616,4,old
6.9480139148457,2.63905732961526,3,old
6.69542802010178,3.17805383034795,5,old
6.55083744840598,8.11820704940578,6,old
6.71250652486144,4.43081679884331,5,old
6.56893428619143,5.8348107370626,4,old
6.52615805322393,5.90263333340137,5,old
6.71034038874053,4.39444915467244,4,old
6.70391177771292,4.18965474202643,4,old
6.53621322231853,4.04305126783455,5,old
6.57605165443603,5.29330482472449,6,old
6.53146054817375,5.45958551414416,4,old
6.50809827115695,10.1016414471467,4,old
6.66423043297606,5.4380793089232,5,old
6.65587783509483,6.36302810354046,5,old
6.78469459098664,3.8286413964891,6,old
6.8627579130514,1.94591014905531,5,old
6.83274074217668,3.04452243772342,4,old
6.53725665530742,9.18696938565294,5,old
6.61384049011071,7.21597500265147,4,old
6.53364347853197,8.4111657867707,3,old
6.57184888224334,7.23345541862144,4,old
6.59212630447941,6.89871453432999,6,old
6.72768319023677,3.52636052461616,4,old
6.76540799749602,2.19722457733622,4,old
6.54955059415764,5.6937321388027,4,old
6.7122998492381,4.56434819146784,5,old
6.93491314302446,2.56494935746154,5,old
6.66194425060566,5.76519110278484,5,old
6.76033357539503,5.12396397940326,5,old
6.7474691490488,2.30258509299405,5,old
6.85268644515432,5.60947179518496,4,old
6.83352729962784,4.47733681447821,4,old
6.68219631290094,7.00306545878646,6,old
6.70869439818388,5.24174701505964,5,old
6.56300890590868,4.07753744390572,5,old
6.75013023720996,5.17614973257383,4,old
6.55923272808522,7.78821155784708,5,old
6.69310059506383,4.23410650459726,4,old
6.56826047901516,6.45833828334479,5,old
6.59822288413686,2.70805020110221,4,old
6.53601020607654,6.95749737087695,5,old
6.81688920947476,4.75359019110636,5,old
6.65002028289831,6.62273632394984,5,old
6.54539276285377,6.72503364216684,4,old
6.54530655595716,7.01481435127554,4,old
6.72308697071971,4.67282883446191,5,old
6.5802229619304,7.50494206839617,5,old
6.60128446507817,3.71357206670431,4,old
6.78999599304373,4.0943445622221,6,old
6.73505528613215,2.94443897916644,4,old
6.61907270619677,3.63758615972639,4,old
6.69358385746613,5.03695260241363,6,old
6.67055083501957,4.969813299576,5,old
6.73555433557216,2.56494935746154,5,old
6.83434552455614,2.30258509299405,4,old
6.62397226199132,5.11198778835654,4,old
6.67266565664953,6.37842618365159,4,old
6.79969111175,2.19722457733622,4,old
6.65736899127405,6.21260609575152,5,old
6.53106711414538,8.2406488633749,4,old
6.60744716582286,3.58351893845611,4,old
6.624330796783,4.38202663467388,4,old
6.55065167175185,7.51152464839087,6,old
6.60235720072458,5.09375020080676,4,old
6.57349858623005,4.95582705760126,3,old
6.5765670573323,7.77737360265786,4,old
6.80627611003228,3.93182563272433,6,old
6.50876913697168,7.07834157955767,4,old
6.47789501403925,7.35372233039963,5,old
6.53113998397803,5.23110861685459,4,old
6.53751734352579,7.37148929521428,3,old
6.78207867089414,5.05624580534831,3,old
6.5452490805638,4.59511985013459,3,old
6.63388406275554,3.29583686600433,3,old
6.68921362268761,5.10594547390058,4,old
6.64451863410148,4.23410650459726,3,old
6.51348230462809,6.19236248947487,4,old
6.71330850798988,3.40119738166216,4,old
7.18780832426943,2.94443897916644,4,old
6.64199124183129,4.63472898822964,3,old
6.78380073870692,4.54329478227,5,old
6.56121452452395,2.94443897916644,5,old
6.61436360439628,6.78897174299217,4,old
6.60417415037698,5.03043792139244,4,old
6.74912290468165,6.24222326545517,3,old
6.68452422383958,2.83321334405622,6,old
6.74920493481019,3.49650756146648,4,old
6.6807292004037,4.46590811865458,5,old
6.71267669624875,5.06890420222023,4,old
6.76577688208544,3.73766961828337,3,old
6.75983514890551,2.70805020110221,5,old
6.47998321035143,6.8596149036542,4,old
6.59235936796284,4.53259949315326,4,old
6.6470785897582,6.78332520060396,5,old
6.59261978641564,7.25629723969068,5,old
6.58492950439478,4.40671924726425,3,old
6.52076839211975,9.00883599576545,4,old
6.63616962791705,4.4188406077966,3,old
6.59455024929927,4.76217393479776,4,old
6.63903888237317,5.84643877505772,4,old
6.56307948501024,5.88332238848828,5,old
6.77842078134598,5.17048399503815,6,old
6.74457730883536,4.02535169073515,5,old
6.55393340402581,7.5755846515578,3,old
6.89150393839609,4.00733318523247,5,old
6.63243646551375,5.36129216570943,4,old
6.59564389260718,8.60575336839572,5,old
6.5721426727728,4.55387689160054,5,old
6.72137750685825,2.94443897916644,3,old
6.72819789833085,4.14313472639153,5,old
6.59181089681238,4.53259949315326,5,old
6.5708269383613,4.23410650459726,5,old
6.56200614470071,6.07993319509559,5,old
6.73874473624786,5.3890717298165,4,old
6.52076839211975,5.95583736946483,4,old
6.58054204519302,5.93753620508243,4,old
6.57934842950655,4.80402104473326,4,old
6.62708854142426,5.24174701505964,4,old
6.5781811953019,5.69035945432406,4,old
6.71119279989784,6.78445706263764,5,old
6.62609503884885,3.89182029811063,3,old
6.56074774044554,5.35185813347607,4,old
6.53673507490702,6.17170059741091,4,old
6.71325992125647,4.61512051684126,3,old
6.520959803633,4.82028156560504,3,old
6.70210777528468,4.61512051684126,3,old
6.6853239739603,3.2188758248682,3,old
6.54496165403523,5.54907608489522,3,old
6.61200071143947,6.7719355558396,5,old
6.53847261932575,6.00388706710654,3,old
6.56648957201686,7.66622192566273,4,old
6.65117127656559,4.79579054559674,3,old
6.90660461722474,2.30258509299405,5,old
6.66222551578944,4.80402104473326,4,old
6.79071571688078,3.71357206670431,4,old
6.68267234828688,3.13549421592915,4,old
6.46443252831773,6.85751406254539,3,old
6.91585240856959,2.63905732961526,5,old
6.51972234380301,4.21950770517611,5,old
6.66149662016188,2.77258872223978,3,old
6.69394305509681,3.52636052461616,4,old
6.96482535558713,2.39789527279837,3,old
6.58068074529588,3.55534806148941,4,old
6.56629261084571,8.40200678160712,4,old
6.51086827352381,5.58724865840025,3,old
6.6545132798439,5.22035582507832,4,old
6.73340189183736,3.04452243772342,5,old
6.86641231544775,3.46573590279973,4,old
6.86636020361575,3.46573590279973,4,old
6.55625264981686,6.45519856334012,4,old
6.72439718516925,2.89037175789616,5,old
6.77198137380483,3.36729582998647,4,old
6.80350525760834,3.87120101090789,4,old
6.60203142802959,6.87832646829133,4,old
6.76176950870875,4.54329478227,7,old
6.45080212068064,7.25063551189868,3,old
6.56826047901516,7.02197642307216,4,old
6.60000654438004,3.87120101090789,4,old
6.49395049222387,8.26281693767093,3,old
6.60813556895731,3.93182563272433,5,old
6.74264475891854,5.89989735358249,4,old
6.5078447157873,6.85751406254539,4,old
6.89379833235293,4.07753744390572,5,old
6.59582149672806,4.30406509320417,5,old
6.63973203263797,5.84354441703136,5,old
6.68611060379166,3.63758615972639,4,old
6.56190722644244,4.98360662170834,4,old
6.61347817369716,5.71702770140622,4,old
6.61329025423352,4.36944785246702,5,old
6.6285703367843,3.95124371858143,5,old
6.5881558918503,6.03068526026126,5,old
6.7200512627073,7.37400185935016,4,old
6.79153601998943,4.14313472639153,4,old
6.59782759758304,3.95124371858143,4,old
6.55312110839106,9.09335701649036,4,old
6.666816833526,6.25190388316589,6,old
6.63002353738352,7.15539630189673,4,old
6.51119540134449,5.07517381523383,5,old
6.54203959039126,4.26267987704132,4,old
6.73967976374542,2.99573227355399,6,old
6.7104865679809,5.08759633523238,4,old
6.583962319518,6.14846829591765,4,old
6.57968167490321,6.10031895202006,4,old
6.73888682206793,3.04452243772342,4,old
6.71368497515363,3.73766961828337,5,old
6.60963222199302,4.81218435537242,4,old
6.63064380702274,6.45833828334479,4,old
6.83075543709327,4.17438726989564,4,old
6.61007674127968,4.00733318523247,4,old
6.84185049159442,3.8286413964891,4,old
6.69797207936976,2.99573227355399,5,old
7.10957712979247,2.56494935746154,4,old
6.66479160021862,2.89037175789616,4,old
6.51718370946396,4.06044301054642,4,old
6.78816060329649,4.81218435537242,4,old
6.63531643594305,6.72142570079064,4,old
6.56957959231337,5.62040086571715,6,old
6.56322062827088,3.97029191355212,4,old
6.63581531347896,3.2188758248682,4,old
6.5620485352448,5.17048399503815,5,old
6.57133104120896,3.09104245335832,4,old
6.69034525951569,6.94793706861497,6,old
6.55693459395228,4.85981240436167,4,old
6.71647370081667,3.85014760171006,4,old
6.61656037709674,4.11087386417331,4,old
6.97381451824155,2.19722457733622,4,old
6.79603010735962,2.56494935746154,4,old
6.55887842220216,5.92157841964382,4,old
6.7061652721939,6.41999492814714,6,old
6.78089870297942,4.58496747867057,4,old
6.66989141351122,4.15888308335967,5,old
6.5314168409249,5.11799381241676,4,old
6.57819509896344,6.92755790627832,5,old
6.75611810431918,3.80666248977032,5,old
6.73265161044665,2.83321334405622,5,old
6.51232465660186,6.361302477573,4,old
6.60682584644473,6.21260609575152,4,old
6.50034327690523,7.13807303404435,4,old
6.85290830934266,2.07944154167984,4,old
6.5166367645809,7.70436116791031,3,old
6.67177974885255,4.4188406077966,4,old
6.53188295312071,5.54126354515843,3,old
6.59724119528063,6.83625927727707,5,old
6.82920978326054,3.25809653802148,5,old
6.6973675254566,5.98393628068719,4,old
6.8330856106451,4.15888308335967,5,old
6.7660765006502,3.71357206670431,4,old
6.66923155687919,5.37989735354046,4,old
6.52902459997658,6.84054652928869,3,old
6.72392859004488,3.80666248977032,4,old
6.70656889501997,6.16331480403464,4,old
6.71788933473065,3.85014760171006,3,old
6.77405244309063,2.99573227355399,4,old
6.90266233191613,2.94443897916644,3,old
6.59947586353129,4.43081679884331,5,old
6.61500706193018,4.60517018598809,3,old
6.56602524433388,6.00635315960173,4,old
6.64356835447856,5.49306144334055,4,old
6.60371344576178,5.18738580584075,3,old
6.59735031942309,7.24208235925696,4,old
6.91807187938409,2.70805020110221,5,old
6.55126603208636,5.42934562895444,5,old
6.64252591403129,4.06044301054642,4,old
6.80912760236549,2.56494935746154,3,old
6.56568741600376,4.26267987704132,4,old
6.70427954195567,3.3322045101752,4,old
6.59304453414244,6.29341927884648,5,old
6.59450921439908,6.43133108193348,4,old
6.54989391724234,6.99209642741589,3,old
6.70496567354832,6.10255859461357,4,old
6.79714768813732,4.61512051684126,4,old
6.70073110954781,3.04452243772342,4,old
6.86145999999683,3.36729582998647,4,old
7.00397413672268,3.43398720448515,3,old
6.85755612264929,2.07944154167984,3,old
6.51885225917295,7.36201055125973,5,old
6.57478291067055,10.5258366617874,3,old
6.71529853425,3.89182029811063,5,old
6.46630023314082,7.53315880745556,4,old
6.57465734299987,5.63478960316925,4,old
6.83249279448159,1.94591014905531,4,old
6.5648000732552,5.05624580534831,3,old
6.59935335871602,6.19440539110467,3,old
6.65027904858742,5.24174701505964,4,old
6.50478206352895,8.50613224405681,3,old
6.58745359144343,6.60665018619822,3,old
6.72142570079064,3.04452243772342,4,old
6.58425257321559,6.02344759296103,4,old
6.77083529441654,2.94443897916644,4,old
6.70682566111358,5.00394630594546,5,old
6.54698625142283,7.32317071794347,4,old
6.75133535971084,0,4,old
6.59918999561393,8.37930948405285,5,old
6.57883445851376,4.31748811353631,4,old
6.68564868983677,2.19722457733622,4,old
6.7935558146571,2.94443897916644,5,old
6.75375292148791,6.24416690066374,5,old
6.60597428215085,4.8283137373023,4,old
6.68488668986236,2.70805020110221,4,old
6.57720745830086,3.80666248977032,4,old
6.70871880301116,3.36729582998647,5,old
6.91269306801176,1.09861228866811,4,old
6.82299228158262,4.20469261939097,4,old
6.60375410470777,3.43398720448515,4,old
6.74768041913491,3.98898404656427,5,old
6.52674373050322,5.48893772615669,6,old
6.56206266502685,5.4971682252932,4,old
6.78140943691518,4.81218435537242,4,old
6.67991320688637,8.47595444339964,4,old
6.90302410460624,3.2188758248682,6,old
6.57929287780874,5.15905529921453,5,old
6.61025180069933,6.26909628370626,5,old
6.71830034000697,4.11087386417331,5,old
6.53715525820005,5.87773578177964,4,old
6.58932529758158,6.2363695902037,4,old
6.71805859265595,6.02102334934953,4,old
7.14655168270407,3.2188758248682,4,old
6.63817504189434,6.09807428216624,5,old
6.58441839465392,7.36707705988101,4,old
6.58350603628264,5.5834963087817,4,old
6.76077383863321,4.85981240436167,5,old
6.78660407741799,4.53259949315326,5,old
6.59874060942704,7.09423484592476,5,old
6.75792027322248,3.98898404656427,4,old
6.65286302935335,8.57546209954021,5,old
6.84442136534686,5.01063529409626,5,old
6.84084594969856,3.09104245335832,4,old
6.50966292520339,7.19142933003638,5,old
6.83195356556585,3.17805383034795,4,old
6.65228221555237,8.83448260862068,4,old
6.75114825146817,2.77258872223978,4,old
6.67986297014572,3.40119738166216,5,old
6.65899900440553,4.06044301054642,4,old
6.61879238663063,4.18965474202643,4,old
6.60934924316738,5.57972982598622,5,old
6.85404854828288,3.91202300542815,6,old
6.68111813216363,3.66356164612965,4,old
6.49354201711626,5.95064255258773,4,old
6.60380831406432,6.65801104587075,5,old
6.61420267529861,9.11668881589473,4,old
6.50118455991135,6.88346258641309,4,old
6.56299478949058,5.42053499927229,4,old
6.59412614077586,6.37672694789863,4,old
6.82893931854642,3.29583686600433,4,old
6.55162304489263,6.3297209055227,5,old
6.71491054729119,3.46573590279973,3,old
6.59450921439908,4.02535169073515,4,old
6.70011591420389,2.77258872223978,4,old
6.56661616943022,4.86753445045558,5,old
6.68499915260919,3.76120011569356,4,old
6.64265627853061,4.63472898822964,4,old
6.68835471394676,1.38629436111989,5,old
6.75789704010134,4.18965474202643,4,old
6.48982783758288,4.00733318523247,4,old
6.6794735498118,5.72031177660741,5,old
6.66629499588203,4.52178857704904,4,old
6.77278284856121,3.71357206670431,3,old
6.64235641477081,8.84563325634019,4,old
6.74217283819246,4.59511985013459,4,old
6.62662502971891,8.67999208172133,4,old
6.63210717368578,3.63758615972639,5,old
6.72618543957786,6.87935580446044,3,old
6.68989773209716,6.08904487544685,4,old
6.79229953308484,2.94443897916644,4,old
6.86453457652757,3.3322045101752,4,old
6.90963351399391,3.93182563272433,4,old
7.00332906040414,2.63905732961526,4,old
6.73701440646098,4.44265125649032,3,old
6.6796368735764,4.89783979995091,4,old
6.74181875143751,4.9272536851572,5,old
6.63551339101823,4.46590811865458,4,old
6.66080559703629,4.54329478227,4,old
6.71008452364096,4.48863636973214,4,old
6.71047438719365,3.80666248977032,4,old
6.56906057450782,5.52545293913178,5,old
6.5740990736204,5.03043792139244,3,old
6.9249859742438,2.30258509299405,5,old
6.72240112852076,0,4,old
6.75605991572994,1.38629436111989,5,old
6.74911118554254,1.38629436111989,4,old
6.56360161559708,7.69848278788095,5,old
6.60682584644473,7.41758040241454,6,old
6.51756787022519,4.99043258677874,4,old
6.79618664387767,3.29583686600433,4,old
6.61610534496897,3.13549421592915,3,old
6.88926538966829,4.79579054559674,4,old
6.54906401792731,5.4249500174814,5,old
6.77906927135409,2.39789527279837,4,old
6.60230291264487,5.55295958492162,4,old
6.63129006173552,3.85014760171006,4,old
6.58374111728295,6.6682282484174,4,old
6.53813982376767,6.0330862217988,3,old
6.70060810075253,4.20469261939097,5,old
6.57651135090516,6.12249280951439,4,old
6.6456109903182,4.30406509320417,4,old
6.61083062516342,4.87519732320115,4,old
6.7718210017413,3.73766961828337,4,old
6.66730024489304,4.27666611901606,4,old
6.76427744121118,5.3890717298165,5,old
6.5781533873989,5.22035582507832,5,old
6.51385306223843,4.07753744390572,4,young
6.53415214402272,4.36944785246702,5,young
6.4057407234947,5.48063892334199,3,young
6.41150623216816,3.63758615972639,5,young
6.49145164569298,3.8286413964891,4,young
6.48342840083276,7.5207764150628,5,young
6.59139934594575,4.57471097850338,4,young
6.34503969162886,5.29831736654804,3,young
6.54167913910234,3.43398720448515,6,young
6.33983006317557,5.47646355193151,5,young
6.56032320212458,3.73766961828337,5,young
6.27703814829566,7.54802896993501,3,young
6.71488629310734,1.6094379124341,5,young
6.42084147526246,3.17805383034795,6,young
6.5368944755609,7.22475340576797,4,young
6.26966430417027,7.18916773842032,5,young
6.42258115751829,6.45204895443723,5,young
6.38881347461389,4.93447393313069,5,young
6.39491095233923,7.50273821075485,5,young
6.30444880242198,5.94542060860658,4,young
6.45092845309296,5.84354441703136,4,young
6.41888682256819,4.76217393479776,4,young
6.39451006369738,2.63905732961526,4,young
6.38792254605617,4.89034912822175,4,young
6.61664065539488,4.94875989037817,5,young
6.3466884387794,7.0992017435531,4,young
6.30767941019447,8.50754681436443,4,young
6.33815228451365,5.28826703069454,5,young
6.71508031010869,3.04452243772342,5,young
6.47861716330969,3.58351893845611,5,young
6.42590576345266,6.45047042214418,5,young
6.39012321050317,4.90527477843843,6,young
6.38266168341844,4.79579054559674,5,young
6.37185113483961,7.11639414409346,4,young
6.56856936366324,2.07944154167984,6,young
6.46861445576426,3.29583686600433,5,young
6.67398041499927,2.56494935746154,4,young
6.74708170459233,2.19722457733622,5,young
6.37854502209087,4.94875989037817,4,young
6.40810036321832,3.2188758248682,4,young
6.38901508413054,4.88280192258637,4,young
6.34065908242279,5.05624580534831,4,young
6.32865081446285,5.02388052084628,5,young
6.50151487040622,3.36729582998647,4,young
6.60949748015817,1.6094379124341,4,young
6.55677835615804,4.23410650459726,6,young
6.29863669801764,6.42648845745769,4,young
6.29292007848113,7.50384074669895,4,young
6.37779780290012,7.72885582385254,5,young
6.65327584735807,3.80666248977032,3,young
6.46977730969356,4.47733681447821,6,young
6.45047042214418,4.29045944114839,6,young
6.44506881387667,5.60947179518496,5,young
6.32163123116592,10.8758750237622,5,young
6.48501684220352,4.07753744390572,5,young
6.30085918646541,4.52178857704904,5,young
6.29600373662619,8.00302866638473,5,young
6.65605792024987,3.55534806148941,4,young
6.27197093581067,8.4774123214044,3,young
6.43882307555471,9.61126184003447,4,young
6.57490846257596,1.79175946922805,5,young
6.57243637701475,3.76120011569356,4,young
6.33180429525568,5.26269018890489,4,young
6.31674943808862,10.5543533408395,2,young
6.44231721167932,4.51085950651685,4,young
6.53138770169767,3.2188758248682,5,young
6.28452587538551,9.78476032126733,6,young
6.35058898857663,7.57609734062311,5,young
6.37424086696145,2.94443897916644,4,young
6.36557657755812,4.68213122712422,4,young
6.3583274174342,6.29341927884648,6,young
6.3927877560488104,10.5399320977263,4,young
6.43092842438828,6.91968384984741,6,young
6.33327962813969,5.57215403217776,4,young
6.54611086479765,4.43081679884331,5,young
6.28984543260647,6.31535800152233,5,young
6.40836403284181,1.6094379124341,6,young
6.50157491513957,4.40671924726425,4,young
